LABEL,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,attractiveness,OBJECTID,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,ORIG_FID,UNIQUE_ID,Shape_Length,Shape_Area,LABEL_1
UNIQU_2511,0,0,151,2140,545,10,0.964652143359101,2512,2397104,Utica,CITY,659529,85,Winona,265,6397.553544499999589,550,2511,6397.553544500501630,2553806.495807527564466,UNIQU_2511
UNIQU_2512,0,34,10017,81574,5250,11,0.937536899035980,2513,665846,Utica,TOWNSHIP,659529,85,Winona,566,52597.373324499996670,1599,2512,52597.373324514373962,87223834.674493625760078,UNIQU_2512
UNIQU_2513,0,3047,3103,469,13900,3168,0.671883311521087,2514,2397106,Vadnais Heights,CITY,659507,62,Ramsey,13270,22695.996191499998531,1274,2513,22695.996191514859674,21331778.255658075213432,UNIQU_2513
UNIQU_2514,0,1572,631,94344,4174,545,0.976908340410404,2515,665848,Vail,TOWNSHIP,659509,64,Redwood,220,45298.009581899998011,2277,2514,45298.009581901620550,91142920.045519337058067,UNIQU_2514
UNIQU_2515,0,4185,113,96117,4487,15,0.963310998217639,2516,665849,Vallers,TOWNSHIP,659487,42,Lyon,209,38832.097482899996976,1801,2515,38832.097482929049875,94422062.195360019803047,UNIQU_2515
UNIQU_2516,0,917,408,122483,5764,68,0.991221073742672,2517,665853,Vega,TOWNSHIP,659489,45,Marshall,137,48018.126962599999388,2228,2516,48018.126962608490430,116675037.781482636928558,UNIQU_2516
UNIQU_2517,0,19056,1792,73688,3532,7,0.814095335202651,2518,665850,Valley,TOWNSHIP,659489,45,Marshall,139,43651.180070499998692,723,2517,43651.180070545175113,88268391.197664216160774,UNIQU_2517
UNIQU_2518,0,7725,5248,54270,4977,15380,0.709117579908676,2519,665887,Waconia,TOWNSHIP,659455,10,Carver,1052,72037.412260500001139,1823,2518,72037.412260495111695,78789602.101335689425468,UNIQU_2518
UNIQU_2519,0,84762,8060,6599,2259,755,0.200695074925563,2520,665851,Van Buren,TOWNSHIP,662850,69,Saint Louis,166,38381.141309099999489,1626,2519,38381.141309105114487,92213694.624005049467087,UNIQU_2519
UNIQU_2520,0,2541,35240,73546,6137,649,0.796128283931489,2521,665852,Vasa,TOWNSHIP,659470,25,Goodhue,867,46341.635392800002592,2263,2520,46341.635392773358035,106253567.483382835984230,UNIQU_2520
UNIQU_2521,0,46464,288,53408,1943,19,0.588635161865220,2522,665854,Veldt,TOWNSHIP,659489,45,Marshall,46,38491.389626399999543,440,2521,38491.389626374017098,91898640.570460051298141,UNIQU_2521
UNIQU_2522,0,4798,6180,12429,11804,888,0.753062411701155,2523,2397165,Waite Park,CITY,659517,73,Stearns,8444,29053.407011899998906,2130,2522,29053.407011901552323,32477201.928331885486841,UNIQU_2522
UNIQU_2523,0,1618,16912,87683,4830,12,0.895408581333573,2524,665855,Verdi,TOWNSHIP,659486,41,Lincoln,165,40098.837108699997771,798,2523,40098.837108701925899,99979258.006225556135178,UNIQU_2523
UNIQU_2524,0,1627,5810,2247,1599,16522,0.227754001078943,2525,665888,Wacouta,TOWNSHIP,659470,25,Goodhue,382,35104.348701399998390,253,2524,35104.348701370458002,25063167.253392912447453,UNIQU_2524
UNIQU_2525,0,6475,17025,52040,10035,7190,0.749555327979303,2526,665895,Wakefield,TOWNSHIP,659517,73,Stearns,2807,77744.720677200006321,976,2525,77744.720677164077642,83493068.754050299525261,UNIQU_2525
UNIQU_2526,0,75980,22867,2522,1931,1442,0.202381088770503,2527,665856,Verdon,TOWNSHIP,663198,01,Aitkin,46,38911.560233299998799,654,2526,38911.560233279080421,94304042.716120764613152,UNIQU_2526
UNIQU_2527,0,3351,556,3218,7891,23,0.775749717401423,2528,2397160,Wadena,CITY,659524,80,Wadena,4189,34314.607472199997574,863,2527,34314.607472164287174,13541533.797612665221095,UNIQU_2527
UNIQU_2528,0,6949,14771,66876,5744,527,0.835098611740647,2529,665896,Walcott,TOWNSHIP,659511,66,Rice,950,41979.899514500000805,345,2528,41979.899514478936908,85490649.775806024670601,UNIQU_2528
UNIQU_2529,0,227,1048,2250,954,53,0.804479258605472,2530,2397125,Vergas,CITY,659501,56,Otter Tail,343,12400.302262400000473,2089,2529,12400.302262389452153,4084769.338745523244143,UNIQU_2529
UNIQU_2530,0,37681,35353,27528,3401,119,0.469229069387598,2531,665897,Walden,TOWNSHIP,659456,11,Cass,562,39599.714054600000964,950,2530,39599.714054588643194,93662283.729880303144455,UNIQU_2530
UNIQU_2531,0,17008,4279,63713,5341,78,0.801451022462093,2532,665890,Wadena,TOWNSHIP,659524,80,Wadena,897,42591.417437900003279,1663,2531,42591.417437912459718,81389995.402188211679459,UNIQU_2531
UNIQU_2532,0,8353,742,80953,3464,8996,0.834560229445507,2533,665898,Walden,TOWNSHIP,659506,61,Pope,198,38430.349780199998349,1571,2532,38430.349780179036316,92261550.131969705224037,UNIQU_2532
UNIQU_2533,0,43974,54631,84,3075,3114,0.280409618795172,2534,665858,Vermilion Lake,TOWNSHIP,662850,69,Saint Louis,269,38700.303389100001368,1721,2533,38700.303389073073049,94342082.415310084819794,UNIQU_2533
UNIQU_2534,0,3,0,574,508,0,0.997511520737327,2535,2397171,Waldorf,CITY,659525,81,Waseca,222,4040.156251230000180,648,2534,4040.156251225915639,980184.366602532798424,UNIQU_2534
UNIQU_2535,0,240,31,260,156,3,0.655652173913043,2536,2397160,Wadena,CITY,659501,56,Otter Tail,108,6461.023024260000057,1719,2535,6461.023024263242405,630707.521135097136721,UNIQU_2535
UNIQU_2536,0,175,4531,369,2627,203,0.610487033523087,2537,2397174,Walker,CITY,659456,11,Cass,975,30252.753112499998679,2397,2536,30252.753112482379947,7105048.283000397495925,UNIQU_2536
UNIQU_2537,0,310,39,1892,608,0,0.893857493857494,2538,2397127,Vermillion,CITY,659464,19,Dakota,434,6507.081596299999546,193,2537,6507.081596303729384,2572896.946177678182721,UNIQU_2537
UNIQU_2538,0,32205,53302,12607,2877,2317,0.387436597359353,2539,665891,Wagner,TOWNSHIP,663198,01,Aitkin,354,38539.192550599997048,2131,2538,38539.192550615021901,92980774.429332628846169,UNIQU_2538
UNIQU_2539,0,5942,1313,92997,3449,902,0.932720858866380,2540,665901,Walls,TOWNSHIP,659522,78,Traverse,43,38829.934186799997406,1550,2539,38829.934186795959249,94142404.922683924436569,UNIQU_2539
UNIQU_2540,0,2132,4728,85057,6003,117,0.950298356742862,2541,665860,Vermillion,TOWNSHIP,659464,19,Dakota,1267,45996.578840499998478,940,2540,45996.578840519403457,88226716.844635412096977,UNIQU_2540
UNIQU_2541,0,153,135,1489,1303,0,0.928993506493507,2542,2397182,Walnut Grove,CITY,659509,64,Redwood,744,10111.413242200000241,2562,2541,10111.413242172402533,2771434.919234701897949,UNIQU_2541
UNIQU_2542,0,930,589,449,730,77,0.543279279279279,2543,2397163,Wahkon,CITY,659493,48,Mille Lacs,242,10028.684162600000491,1726,2542,10028.684162556357478,2497363.973456000909209,UNIQU_2542
UNIQU_2543,0,1151,1014,93972,4192,3032,0.954757597159470,2544,665903,Walnut Lake,TOWNSHIP,659467,22,Faribault,204,38611.202779799998098,2681,2543,38611.202779813895177,93061747.022835537791252,UNIQU_2543
UNIQU_2544,0,11626,627,67844,3267,194,0.867952799253213,2545,665904,Walter,TOWNSHIP,659482,37,Lac qui Parle,131,35689.043577999997069,1411,2544,35689.043578020959103,75279892.703065514564514,UNIQU_2544
UNIQU_2545,0,0,20,469,240,0,0.983539094650206,2546,2397184,Walters,CITY,659467,22,Faribault,65,3217.257104549999895,1250,2545,3217.257104553902536,646904.164958713576198,UNIQU_2545
UNIQU_2546,0,366,49,1611,1078,6,0.882700964630225,2547,2397129,Verndale,CITY,659524,80,Wadena,504,7285.985583399999996,1074,2546,7285.985583401925396,2783924.413468794431537,UNIQU_2546
UNIQU_2547,0,49974,40101,5134,1639,1823,0.281853837500380,2548,2393826,Wahnena,UNORGANIZED TERRITORY,659456,11,Cass,0,60777.746902899998531,2113,2547,60777.746902933584352,88808439.953692078590393,UNIQU_2547
UNIQU_2548,0,481,2100,95910,4682,17,0.983429595891075,2549,665907,Waltham,TOWNSHIP,659495,50,Mower,356,43608.155232800003432,1617,2548,43608.155232775177865,92945523.045663103461266,UNIQU_2548
UNIQU_2549,0,14,14,1024,316,0,0.984649122807018,2550,2397185,Waltham,CITY,659495,50,Mower,160,4813.840592409999772,2678,2549,4813.840592406531869,1221173.807486082660034,UNIQU_2549
UNIQU_2550,0,2268,5351,91180,5049,20,0.949245195825471,2551,665862,Vernon,TOWNSHIP,659465,20,Dodge,667,38677.172989799997595,487,2550,38677.172989800106734,93454385.790447443723679,UNIQU_2550
UNIQU_2551,0,5262,480,94758,3562,279,0.949178175405641,2552,665908,Walworth,TOWNSHIP,659448,03,Becker,99,38792.849957600003108,1470,2551,38792.849957626836840,93910935.586339801549911,UNIQU_2551
UNIQU_2552,0,5923,1561,88916,4580,1333,0.925715207256165,2553,665864,Vernon Center,TOWNSHIP,659452,07,Blue Earth,254,43240.034704500001681,674,2552,43240.034704531790339,92091084.805314049124718,UNIQU_2552
UNIQU_2553,0,237,455,1693,1725,0,0.881678832116788,2554,2397189,Wanamingo,CITY,659470,25,Goodhue,1175,11033.831730899999457,1603,2553,11033.831730897305533,3714481.905044090934098,UNIQU_2553
UNIQU_2554,0,2916,12896,87455,4946,11,0.904152498521585,2555,665910,Wanamingo,TOWNSHIP,659470,25,Goodhue,398,41358.323852200002875,2315,2554,41358.323852162357070,97375805.528926104307175,UNIQU_2554
UNIQU_2555,0,38,90,598,579,25,0.914887218045113,2556,2397130,Vernon Center,CITY,659452,07,Blue Earth,329,4609.594043179999971,957,2555,4609.594043180140034,1203669.150104715256020,UNIQU_2555
UNIQU_2556,0,48,0,456,248,0,0.942553191489362,2557,2397190,Wanda,CITY,659509,64,Redwood,81,3550.788167260000137,1118,2556,3550.788167256150246,678061.376761712366715,UNIQU_2556
UNIQU_2557,0,7874,1758,90091,4370,55,0.921300457041902,2558,665912,Wang,TOWNSHIP,659510,65,Renville,246,38751.913690399996995,1225,2557,38751.913690445944667,93736808.633605986833572,UNIQU_2557
UNIQU_2558,0,10368,1763,84208,5121,478,0.893395985795287,2559,665865,Verona,TOWNSHIP,659467,22,Faribault,313,45689.475169199999073,2148,2558,45689.475169159857614,91725484.897413209080696,UNIQU_2558
UNIQU_2559,0,2393,764,96835,3892,151,0.973440669005623,2560,665913,Wanger,TOWNSHIP,659489,45,Marshall,71,38712.148586800001794,2246,2559,38712.148586755880387,93627736.196399822831154,UNIQU_2559
UNIQU_2560,0,5430,2668,793,643,152,0.314495147635763,2561,2397193,Warba,CITY,659476,31,Itasca,163,17331.545432599999913,158,2560,17331.545432632152369,8663855.023902172222733,UNIQU_2560
UNIQU_2561,0,11,0,287,666,0,0.989730290456432,2562,2397132,Vesta,CITY,659509,64,Redwood,273,5284.003626810000242,1231,2561,5284.003626805331805,870058.621714332140982,UNIQU_2561
UNIQU_2562,0,21502,15218,61535,4943,1136,0.716117468897962,2563,665915,Ward,TOWNSHIP,659521,77,Todd,472,38692.306746100002783,1215,2562,38692.306746108661173,93903466.603851243853569,UNIQU_2562
UNIQU_2563,0,2755,2861,25396,2412,8146,0.703100793841713,2564,665923,Washington,TOWNSHIP,659485,40,Le Sueur,787,28092.315106999998534,2569,2563,28092.315106989284686,37421558.204393081367016,UNIQU_2563
UNIQU_2564,0,58,1,365,3072,0,0.984897025171625,2565,2397194,Warren,CITY,659489,45,Marshall,1628,9285.220437930000116,1183,2564,9285.220437934518486,3153717.784659015480429,UNIQU_2564
UNIQU_2565,0,6153,760,89349,4564,138,0.939268452121548,2566,665867,Vesta,TOWNSHIP,659509,64,Redwood,183,43605.922219300002325,1764,2565,43605.922219330830558,90863743.062030300498009,UNIQU_2565
UNIQU_2566,0,148,29906,66286,5984,1,0.823329587099927,2567,665917,Warren,TOWNSHIP,659529,85,Winona,588,38381.857343099996797,2399,2566,38381.857343085146567,92113155.200967222452164,UNIQU_2566
UNIQU_2567,0,245,279,96666,4526,381,0.992468926609009,2568,665918,Warrenton,TOWNSHIP,659489,45,Marshall,99,38959.513013999996474,2653,2567,38959.513014012874919,91887118.984545096755028,UNIQU_2567
UNIQU_2568,0,7015,4752,74541,5723,6796,0.838498588442430,2569,665868,Victor,TOWNSHIP,659530,86,Wright,1066,52985.923362399997131,62,2568,52985.923362419671321,88927486.873422726988792,UNIQU_2568
UNIQU_2569,0,8429,3013,83971,4589,2039,0.887957781675993,2570,665924,Washington Lake,TOWNSHIP,659516,72,Sibley,473,44133.609482300002128,2147,2569,44133.609482285799459,91830081.252063721418381,UNIQU_2569
UNIQU_2570,0,2735,45,2237,4416,183,0.722181780366057,2571,2397198,Warroad,CITY,659513,68,Roseau,1857,28781.782194499999605,399,2570,28781.782194507410168,8660554.637142127379775,UNIQU_2570
UNIQU_2571,0,2139,22855,69459,4564,15,0.841938969222070,2572,665920,Warsaw,TOWNSHIP,659470,25,Goodhue,605,41576.070752200001152,164,2571,41576.070752196414105,89022206.945418089628220,UNIQU_2571
UNIQU_2572,0,3537,7376,84470,6527,115,0.924294045577065,2573,665925,Wasioja,TOWNSHIP,659465,20,Dodge,859,56654.632638100003533,2365,2572,56654.632638140195922,91833020.198547914624214,UNIQU_2572
UNIQU_2573,0,5968,10122,9782,11266,6667,0.586544914964045,2574,2397135,Victoria,CITY,659455,10,Carver,11289,47069.251556800001708,739,2573,47069.251556779498060,39430787.032774679362774,UNIQU_2573
UNIQU_2574,0,1494,4281,80886,6444,7469,0.886827609521348,2575,665921,Warsaw,TOWNSHIP,659511,66,Rice,1282,38312.096903600002406,1344,2574,38312.096903599078360,90512236.998508706688881,UNIQU_2574
UNIQU_2575,0,647,497,1836,9359,3404,0.727847297211459,2576,2397203,Waseca,CITY,659525,81,Waseca,9306,31106.933644500000810,9,2575,31106.933644519085647,14136177.240650027990341,UNIQU_2575
UNIQU_2576,0,179345,338,4854,2436,19930,0.122568063295361,2577,665926,Waskish,TOWNSHIP,659449,04,Beltrami,96,57781.283096400002250,113,2576,57781.283096397048212,186241076.156753152608871,UNIQU_2576
UNIQU_2577,0,73,391,98386,3954,19,0.996894663645293,2578,665870,Viding,TOWNSHIP,659459,14,Clay,105,38517.273221900002682,1471,2577,38517.273221892253787,92542941.246256008744240,UNIQU_2577
UNIQU_2578,0,44608,28567,4660,13283,38404,0.261195781411652,2579,665960,West Crow Wing,UNORGANIZED TERRITORY,659463,18,Crow Wing,0,66644.334557099995436,1398,2578,66644.334557063411921,116606784.818477511405945,UNIQU_2578
UNIQU_2579,0,9442,14687,25783,8157,6519,0.631061497491794,2580,665927,Watab,TOWNSHIP,659450,05,Benton,3123,39542.210198300002958,292,2579,39542.210198287742969,58143413.363359034061432,UNIQU_2579
UNIQU_2580,0,3082,2070,91600,3681,206,0.958050060115860,2581,665871,Vienna,TOWNSHIP,659512,67,Rock,157,41850.898542900002212,208,2580,41850.898542924609501,90567441.552135631442070,UNIQU_2580
UNIQU_2581,0,1082,485,98162,4369,41,0.987460989638848,2582,665928,Waterbury,TOWNSHIP,659509,64,Redwood,169,38735.354986799997278,1885,2581,38735.354986785590881,93720381.238309070467949,UNIQU_2581
UNIQU_2582,0,22302,7806,94940,4658,65,0.808736928897828,2583,665873,Viking,TOWNSHIP,659489,45,Marshall,182,48551.406579900001816,869,2582,48551.406579857110046,116789672.929758995771408,UNIQU_2582
UNIQU_2583,0,2503,2040,34959,2647,205,0.913073145393587,2584,665929,Waterford,TOWNSHIP,659464,19,Dakota,533,27592.444035100001201,349,2583,27592.444035056301800,38141896.714190587401390,UNIQU_2583
UNIQU_2584,0,312,219,607,346,0,0.722237196765499,2585,2397139,Viking,CITY,659489,45,Marshall,82,4887.407082099999570,2098,2584,4887.407082102003187,1333581.405350066721439,UNIQU_2584
UNIQU_2585,0,11323,11734,59562,5934,6214,0.752602699251849,2586,665931,Watertown,TOWNSHIP,659455,10,Carver,1193,66846.480012800006079,1683,2585,66846.480012847474427,85316258.592461213469505,UNIQU_2585
UNIQU_2586,0,8992,1267,78047,3826,10717,0.809721047360694,2587,665965,West Heron Lake,TOWNSHIP,659477,32,Jackson,124,42901.032398800001829,2455,2586,42901.032398781746451,92566554.756868913769722,UNIQU_2586
UNIQU_2587,0,185,97,1339,725,35,0.890928181436371,2588,2397141,Villard,CITY,659506,61,Pope,232,6896.149038509999627,891,2587,6896.149038511133767,2147870.514968028292060,UNIQU_2587
UNIQU_2588,0,15048,25820,48081,4666,7745,0.637132991318074,2589,665985,White Earth,TOWNSHIP,659448,03,Becker,775,42176.116874200000893,879,2588,42176.116874162697059,91222983.816605776548386,UNIQU_2588
UNIQU_2589,0,424,8696,16398,9942,1014,0.818687284092778,2590,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,1366,2589,24495.634817294561799,32788961.226004108786583,UNIQU_2589
UNIQU_2590,0,39257,19466,24898,4524,2690,0.452844167996917,2591,665875,Villard,TOWNSHIP,659521,77,Todd,679,41741.841959400000633,1247,2590,41741.841959357865562,81771749.793459936976433,UNIQU_2590
UNIQU_2591,0,563,929,1839,4337,125,0.847414346208135,2592,2397211,Watertown,CITY,659455,10,Carver,4848,27190.668665500001225,2533,2591,27190.668665458721080,6974908.709167061373591,UNIQU_2591
UNIQU_2592,0,7635,7026,88014,4688,2367,0.877389045839788,2593,665968,West Newton,TOWNSHIP,659497,52,Nicollet,431,47692.696062000002712,2161,2592,47692.696062020506361,98795135.544125720858574,UNIQU_2592
UNIQU_2593,0,6933,71088,17669,4334,5035,0.486693191444807,2594,665989,White Oak,TOWNSHIP,659474,29,Hubbard,525,38848.908858499999042,578,2593,38848.908858489623526,94569771.241190746426582,UNIQU_2593
UNIQU_2594,0,3509,274,123149,4732,817,0.968754010008982,2595,665876,Vineland,TOWNSHIP,659505,60,Polk,92,56797.064438699999300,241,2594,56797.064438667701324,119289507.307871386408806,UNIQU_2594
UNIQU_2595,0,151,421,61,13706,111,0.965432525951557,2596,2397275,West Saint Paul,CITY,659464,19,Dakota,21169,15146.893476600000213,2056,2595,15146.893476551962522,12975519.936838530004025,UNIQU_2595
UNIQU_2596,0,4830,8995,68835,4768,9416,0.802156044773037,2597,665933,Waterville,TOWNSHIP,659485,40,Le Sueur,680,51910.309218199996394,366,2596,51910.309218161200988,87173185.765326321125031,UNIQU_2596
UNIQU_2597,0,70537,28234,4831,1254,92,0.232803864771125,2598,665990,White Pine,TOWNSHIP,663198,01,Aitkin,36,38802.682344900000317,1825,2597,38802.682344924083736,94415558.145526334643364,UNIQU_2597
UNIQU_2598,0,7386,3064,68965,4260,1663,0.881075253697063,2599,665974,West Union,TOWNSHIP,659521,77,Todd,261,41593.176573500000814,1883,2598,41593.176573545097199,76811688.418015137314796,UNIQU_2598
UNIQU_2599,0,462,312,2008,539,70,0.801533470952521,2600,2397145,Vining,CITY,659501,56,Otter Tail,62,8035.710608919999686,776,2599,8035.710608917215723,3055359.598450883291662,UNIQU_2599
UNIQU_2600,0,68,105,634,159,52,0.826915520628684,2601,2397276,West Union,CITY,659521,77,Todd,91,6260.966595550000420,2611,2600,6260.966595552144099,899421.855434980476275,UNIQU_2600
UNIQU_2601,0,238,628,1313,2745,1852,0.639462809917355,2602,2397212,Waterville,CITY,659485,40,Le Sueur,1776,13334.890107600000192,2389,2601,13334.890107598130271,6093644.879735557362437,UNIQU_2601
UNIQU_2602,0,21672,29335,32259,4153,860,0.569933959378788,2603,665984,Whited,TOWNSHIP,659478,33,Kanabec,905,42634.266388700001698,1965,2602,42634.266388662326790,79428529.297081425786018,UNIQU_2602
UNIQU_2603,0,23566,17473,60269,3442,37,0.697193354137441,2604,665975,West Valley,TOWNSHIP,659489,45,Marshall,151,38760.905953100002080,1880,2603,38760.905953055116697,94310525.687867984175682,UNIQU_2603
UNIQU_2604,0,412,11824,85573,4801,20,0.927066159992205,2605,665878,Viola,TOWNSHIP,659500,55,Olmsted,556,38449.598997300003248,1884,2604,38449.598997314446024,92374753.884918794035912,UNIQU_2604
UNIQU_2605,0,3358,879,96435,4256,63,0.965591336400263,2606,666017,Winfield,TOWNSHIP,659510,65,Renville,232,38916.842165699999896,636,2605,38916.842165675028809,94492190.320037260651588,UNIQU_2605
UNIQU_2606,0,5,0,656,1239,0,0.997631578947368,2607,2397216,Watkins,CITY,659492,47,Meeker,1045,10417.976054599999770,1736,2606,10417.976054581102289,1704882.710075028240681,UNIQU_2606
UNIQU_2607,0,2,5,567,1208,0,0.997306397306397,2608,2397278,Westbrook,CITY,659462,17,Cottonwood,785,6726.607510109999566,341,2607,6726.607510113220997,1607121.118016917491332,UNIQU_2607
UNIQU_2608,0,472298,435873,280,17334,39204,0.247871219257422,2609,665986,Whiteface Reservoir,UNORGANIZED TERRITORY,662850,69,Saint Louis,0,180284.430403000005754,2201,2608,180284.430403482983820,868570683.150635242462158,UNIQU_2608
UNIQU_2609,0,8753,25744,151,16803,3475,0.512087171831191,2610,2397153,Virginia,CITY,662850,69,Saint Louis,8361,37339.502362200000789,1670,2609,37339.502362166880630,49432866.344084627926350,UNIQU_2609
UNIQU_2610,0,42058,17436,40238,3900,120,0.533177191764978,2611,666020,Wing River,TOWNSHIP,659524,80,Wadena,421,38622.114634400000796,664,2610,38622.114634350778942,93389407.874433934688568,UNIQU_2610
UNIQU_2611,0,2073,3517,90109,4403,2305,0.938667278604002,2612,665957,Westbrook,TOWNSHIP,659462,17,Cottonwood,206,45452.861838600001647,1253,2611,45452.861838572469424,92174348.060429558157921,UNIQU_2611
UNIQU_2612,0,11925,52511,34068,3672,366,0.584510737063837,2613,665935,Watopa,TOWNSHIP,659523,79,Wabasha,261,38421.097662200001650,186,2612,38421.097662183477951,92301496.421700045466423,UNIQU_2612
UNIQU_2613,0,87,0,238,607,0,0.915987124463519,2614,2397346,Winger,CITY,659505,60,Polk,167,4734.836222339999949,153,2613,4734.836222338028165,833493.386982731171884,UNIQU_2613
UNIQU_2614,0,2936,827,93619,4218,2831,0.942836897089944,2615,665987,Whitefield,TOWNSHIP,659479,34,Kandiyohi,526,38765.256335899997794,993,2614,38765.256335914687952,93977797.676328241825104,UNIQU_2614
UNIQU_2615,0,3529,298,95803,4821,23,0.967667553649712,2616,665961,Westerheim,TOWNSHIP,659487,42,Lyon,225,38809.073643299998366,2187,2615,38809.073643282550620,94021513.817184820771217,UNIQU_2615
UNIQU_2616,0,2207,618,95915,4595,26,0.976943915016302,2617,665880,Vivian,TOWNSHIP,659525,81,Waseca,230,40329.660072999999102,2568,2616,40329.660072989761829,93022053.523725211620331,UNIQU_2616
UNIQU_2617,0,13632,3298,80685,3896,1348,0.848378848715232,2618,666019,Winger,TOWNSHIP,659505,60,Polk,190,43343.466493899999477,161,2617,43343.466493851112318,92585309.060541287064552,UNIQU_2617
UNIQU_2618,0,12507,1190,80764,3418,4285,0.840890137426099,2619,665962,Western,TOWNSHIP,659501,56,Otter Tail,116,38359.151229199997033,1291,2618,38359.151229202849208,91951147.743354186415672,UNIQU_2618
UNIQU_2619,0,518,28,3022,3059,25,0.923631990378833,2620,2397347,Winnebago,CITY,659467,22,Faribault,1365,17509.732940099998814,430,2619,17509.732940144931490,6006341.381864586845040,UNIQU_2619
UNIQU_2620,0,6,17,63,346,0,0.963888888888889,2621,2397218,Watson,CITY,659457,12,Chippewa,183,4237.629203559999951,2248,2620,4237.629203557597975,384050.028991377039347,UNIQU_2620
UNIQU_2621,0,2564,1794,94646,5046,35,0.967151847048086,2622,663374,Westfield,TOWNSHIP,659465,20,Dodge,431,39386.528373499997542,603,2621,39386.528373547931551,93637431.818832516670227,UNIQU_2621
UNIQU_2622,0,64649,773,35390,2029,2086,0.421179486690747,2623,665988,Whiteford,TOWNSHIP,659489,45,Marshall,42,38907.071249699998589,1632,2622,38907.071249667686061,94437824.978923708200455,UNIQU_2622
UNIQU_2623,0,59304,37646,238,3338,1094,0.241731942530998,2624,665881,Waasa,TOWNSHIP,662850,69,Saint Louis,222,38427.733203000003414,1438,2623,38427.733202965122473,91462514.066940948367119,UNIQU_2623
UNIQU_2624,0,138,44224,52759,4126,10,0.736624628420751,2625,666022,Winnebago,TOWNSHIP,659473,28,Houston,242,45461.768330099999730,622,2624,45461.768330144943320,91176422.852333322167397,UNIQU_2624
UNIQU_2625,0,6814,1312,91237,4518,1306,0.921798321085305,2626,665964,Westford,TOWNSHIP,659490,46,Martin,249,49395.859117799998785,635,2625,49395.859117832420452,94682665.232046648859978,UNIQU_2625
UNIQU_2626,0,446,120,1201,793,0,0.815078125000000,2627,2397219,Waubun,CITY,659488,44,Mahnomen,413,6901.454515170000377,2230,2626,6901.454515174435983,2295155.159776737447828,UNIQU_2626
UNIQU_2627,0,10336,57046,31146,2957,259,0.569615898726215,2628,665991,Whitewater,TOWNSHIP,659529,85,Winona,206,38329.686416500000632,1513,2627,38329.686416501659551,91546034.755588799715042,UNIQU_2627
UNIQU_2628,0,6829,1212,86148,4166,889,0.921785699891177,2629,666023,Winnebago City,TOWNSHIP,659467,22,Faribault,163,43579.618685800000094,2599,2628,43579.618685848814494,89324624.500159904360771,UNIQU_2628
UNIQU_2629,0,1409,194,97257,3664,966,0.977287660643540,2630,665967,Westline,TOWNSHIP,659509,64,Redwood,153,42094.093825299998571,905,2629,42094.093825324620411,93139507.742949679493904,UNIQU_2629
UNIQU_2630,0,17019,61322,1466,3314,20029,0.300636936500242,2631,665882,Wabana,TOWNSHIP,659476,31,Itasca,502,38601.892843399997219,2540,2630,38601.892843404231826,92845240.057862862944603,UNIQU_2630
UNIQU_2631,0,102,0,352,299,0,0.878087649402390,2632,2397286,Westport,CITY,659506,61,Pope,44,3793.291785200000049,1101,2631,3793.291785199047808,677349.116240276489407,UNIQU_2631
UNIQU_2632,0,56927,29353,5322,3182,9228,0.249374110679537,2633,665938,Waukenabo,TOWNSHIP,663198,01,Aitkin,330,38782.879310500000429,2349,2632,38782.879310481846915,93512890.974005520343781,UNIQU_2632
UNIQU_2633,0,19991,5488,70617,4447,959,0.780854564442080,2634,665993,Wild Rice,TOWNSHIP,659499,54,Norman,284,45614.944888199999696,1685,2633,45614.944888242374873,91336434.896630018949509,UNIQU_2633
UNIQU_2634,0,2327,8386,6111,6911,2823,0.625389713080804,2635,2397156,Wabasha,CITY,659523,79,Wabasha,2622,26136.547869400001218,207,2634,26136.547869404013909,23960477.754623726010323,UNIQU_2634
UNIQU_2635,0,7625,2180,85964,3749,2322,0.896970738413197,2636,665970,Westport,TOWNSHIP,659506,61,Pope,237,43109.203874799997720,1493,2635,43109.203874774226279,91660466.216618373990059,UNIQU_2635
UNIQU_2636,0,2384,1171,96786,3897,0,0.972675991481034,2637,665939,Waukon,TOWNSHIP,659499,54,Norman,91,38778.549702800002706,277,2636,38778.549702807489666,93820241.123317599296570,UNIQU_2636
UNIQU_2637,0,2571,3617,90375,5353,151,0.954587672803159,2638,665971,Westside,TOWNSHIP,659498,53,Nobles,199,42948.079671899999084,619,2637,42948.079671852872707,91862628.070746913552284,UNIQU_2637
UNIQU_2638,0,9892,18357,2900,24572,14117,0.512672184197715,2639,2397348,Winona,CITY,659529,85,Winona,25995,74225.846866699997918,2040,2638,74225.846866706735454,62934237.110771857202053,UNIQU_2638
UNIQU_2639,0,0,14,1173,1254,0,0.996558787382220,2640,2397157,Wabasso,CITY,659509,64,Redwood,736,6647.898587880000377,565,2639,6647.898587883368236,2201019.870175657793880,UNIQU_2639
UNIQU_2640,0,82,682,95,325,100,0.545950155763240,2641,2397290,Whalan,CITY,659468,23,Fillmore,72,7452.357498870000200,1102,2640,7452.357498872341239,1157317.663425972219557,UNIQU_2640
